/I0/i X,/I0/i Y
0.6160000000000004,-1.859999951716082e-18
0.6200000000000004,-1.859999945795044e-18
0.6240000000000004,-1.859999939147912e-18
0.6280000000000004,-1.859999931685644e-18
0.6320000000000005,-1.859999923308281e-18
0.6360000000000005,-1.859999913903605e-18
0.6400000000000005,-1.859999903345638e-18
0.6440000000000005,-1.859999891492951e-18
0.6480000000000005,-1.859999878186773e-18
0.6520000000000005,-1.859999863248865e-18
0.6560000000000005,-1.859999846479126e-18
0.6600000000000005,-1.859999827652922e-18
0.6640000000000005,-1.859999806518067e-18
0.6680000000000005,-1.859999782791453e-18
0.6720000000000005,-1.859999756155253e-18
0.6760000000000005,-1.859999726252667e-18
0.6800000000000005,-1.859999692683138e-18
0.6840000000000005,-1.859999654996991e-18
0.6880000000000005,-1.859999612689406e-18
0.6920000000000005,-1.859999565193659e-18
0.6960000000000005,-1.859999511873526e-18
0.7000000000000005,-1.859999452014767e-18
0.7040000000000005,-1.859999384815551e-18
0.7080000000000005,-1.859999309375722e-18
0.7120000000000005,-1.859999224684736e-18
0.7160000000000005,-1.859999129608127e-18
0.7200000000000005,-1.85999902287231e-18
0.7240000000000005,-1.859998903047522e-18
0.7280000000000005,-1.859998768528667e-18
0.7320000000000005,-1.859998617513818e-18
0.7360000000000005,-1.859998447980076e-18
0.7400000000000005,-1.859998257656477e-18
0.7440000000000005,-1.859998043993569e-18
0.7480000000000006,-1.859997804129262e-18
0.7520000000000006,-1.859997534850489e-18
0.7560000000000006,-1.859997232550165e-18
0.7600000000000006,-1.859996893178869e-18
0.7640000000000006,-1.859996512190604e-18
0.7680000000000006,-1.859996084481897e-18
0.7720000000000006,-1.859995604323437e-18
0.7760000000000006,-1.859995065283332e-18
0.7800000000000006,-1.859994460140949e-18
0.7840000000000006,-1.859993780790191e-18
0.7880000000000006,-1.859993018130915e-18
0.7920000000000006,-1.859992161947028e-18
0.7960000000000006,-1.859991200769645e-18
0.8000000000000006,-1.859990121723454e-18
0.8040000000000006,-1.85998891035425e-18
0.8080000000000006,-1.859987550435311e-18
0.8120000000000006,-1.859986023750042e-18
0.8160000000000006,-1.859984309847953e-18
0.8200000000000006,-1.859982385770719e-18
0.8240000000000006,-1.859980225744644e-18
0.8280000000000006,-1.859977800835411e-18
0.8320000000000006,-1.859975078560505e-18
0.8360000000000006,-1.859972022454087e-18
0.8400000000000006,-1.859968591578529e-18
0.8440000000000006,-1.859964739976038e-18
0.8480000000000006,-1.859960416053033e-18
0.8520000000000006,-1.859955561889035e-18
0.8560000000000006,-1.859950112460796e-18
0.8600000000000007,-1.859943994771296e-18
0.8640000000000007,-1.859937126871914e-18
0.8680000000000007,-1.859929416764707e-18
0.8720000000000007,-1.859920761170055e-18
0.8760000000000007,-1.859911044143204e-18
0.8800000000000007,-1.859900135521134e-18
0.8840000000000007,-1.859887889178989e-18
0.8880000000000007,-1.859874141072676e-18
0.8920000000000007,-1.859858707041442e-18
0.8960000000000007,-1.859841380340969e-18
0.9000000000000007,-1.859821928873966e-18
0.9040000000000007,-1.85980009208114e-18
0.9080000000000007,-1.859775577450916e-18
0.9120000000000007,-1.859748056601137e-18
0.9160000000000007,-1.859717160880269e-18
0.9200000000000007,-1.859682476429185e-18
0.9240000000000007,-1.859643538637375e-18
0.9280000000000007,-1.859599825919321e-18
0.9320000000000007,-1.859550752727679e-18
0.9360000000000007,-1.85949566170966e-18
0.9400000000000007,-1.85943381490156e-18
0.9440000000000007,-1.859364383843473e-18
0.9480000000000007,-1.859286438481777e-18
0.9520000000000007,-1.859198934710736e-18
0.9560000000000007,-1.859100700386336e-18
0.9600000000000007,-1.858990419624998e-18
0.9640000000000007,-1.858866615176853e-18
0.9680000000000007,-1.858727628637455e-18
0.9720000000000008,-1.858571598232867e-18
0.9760000000000008,-1.85839643388054e-18
0.9800000000000008,-1.858199789191915e-18
0.9840000000000008,-1.857979030041719e-18
0.9880000000000008,-1.857731199282922e-18
0.9920000000000008,-1.857452977134706e-18
0.9960000000000008,-1.857140636712824e-18
1.000000000000001,-1.856789994106668e-18
1.004000000000001,-1.856396352334296e-18
1.008000000000001,-1.855954438424707e-18
1.012000000000001,-1.855458332784513e-18
1.016000000000001,-1.854901389902901e-18
1.020000000000001,-1.854276149332652e-18
1.024000000000001,-1.853574235754809e-18
1.028000000000001,-1.852786246788318e-18
1.032000000000001,-1.851901627041796e-18
1.036000000000001,-1.850908526720325e-18
1.040000000000001,-1.849793642893255e-18
1.044000000000001,-1.848542041296729e-18
1.048000000000001,-1.847136956283931e-18
1.052000000000001,-1.845559566243309e-18
1.056000000000001,-1.843788741476413e-18
1.060000000000001,-1.841800761158106e-18
1.064000000000001,-1.839568995587703e-18
1.068000000000001,-1.837063549474695e-18
1.072000000000001,-1.834250861480745e-18
1.076000000000001,-1.831093254653665e-18
1.080000000000001,-1.827548431731298e-18
1.084000000000001,-1.823568908554705e-18
1.088000000000001,-1.819101378001028e-18
1.092000000000001,-1.814085995915699e-18
1.096000000000001,-1.808455579478787e-18
1.100000000000001,-1.802134707267316e-18
1.104000000000001,-1.795038708958594e-18
1.108000000000001,-1.787072531141233e-18
1.112000000000001,-1.778129464041031e-18
1.116000000000001,-1.768089712105741e-18
1.120000000000001,-1.756818789301207e-18
1.124000000000001,-1.744165717623286e-18
1.128000000000001,-1.729961004693993e-18
1.132000000000001,-1.714014373351054e-18
1.136000000000001,-1.696112212817896e-18
1.140000000000001,-1.67601471731162e-18
1.144000000000001,-1.653452673759576e-18
1.148000000000001,-1.628123855594878e-18
1.152000000000001,-1.599688974324461e-18
1.156000000000001,-1.567767134639511e-18
1.160000000000001,-1.531930732187859e-18
1.164000000000001,-1.491699725662183e-18
1.168000000000001,-1.446535206476627e-18
1.172000000000001,-1.395832179895359e-18
1.176000000000001,-1.338911460913746e-18
1.180000000000001,-1.275010576334584e-18
1.184000000000001,-1.203273551169486e-18
1.188000000000001,-1.122739442550652e-18
1.192000000000001,-1.032329467560698e-18
1.196000000000001,-9.308325525532795e-19
1.200000000000001,-8.168891103925228e-19
1.204000000000001,-6.889728283016563e-19
1.208000000000001,-5.453702223626057e-19
1.212000000000001,-3.841576847918422e-19
1.216000000000001,-2.031757165326058e-19
1.220000000000001,4.790834395862476e-32
1.224000000000001,2.280910755122099e-19
1.228000000000001,4.841528707707668e-19
1.232000000000001,7.716154242433543e-19
1.236000000000001,1.094329398678863e-18
1.240000000000001,1.456617662099209e-18
1.244000000000001,1.863333194148039e-18
1.248000000000001,2.319924093472413e-18
1.252000000000001,2.832506556934402e-18
1.256000000000001,3.407946808234947e-18
1.260000000000001,4.053953073412979e-18
1.264000000000001,4.779178835264157e-18
1.268000000000001,5.593338749808751e-18
1.272000000000001,6.507338777550854e-18
1.276000000000001,7.533422272683187e-18
1.280000000000001,8.68533398715424e-18
1.284000000000001,9.978504186490212e-18
1.288000000000001,1.143025534366855e-17
1.292000000000001,1.306003417978067e-17
1.296000000000001,1.488967215975073e-17
1.300000000000001,1.694367793254297e-17
1.304000000000001,1.924956563319777e-17
1.308000000000001,2.183822344441849e-17
1.312000000000001,2.474432735472215e-17
1.316000000000001,2.8006805655591e-17
1.320000000000001,3.16693603997288e-17
1.324000000000001,3.578105280554e-17
1.328000000000001,4.039696044953221e-17
1.332000000000001,4.557891504996686e-17
1.336000000000001,5.139633072463177e-17
1.340000000000001,5.792713381754165e-17
1.344000000000001,6.525880674992459e-17
1.348000000000001,7.348955987824873e-17
1.352000000000001,8.272964705674196e-17
1.356000000000001,9.310284252683116e-17
1.360000000000001,1.047480989169583e-16
1.364000000000001,1.178214085622676e-16
1.368000000000001,1.324978930772018e-16
1.372000000000001,1.489741491715707e-16
1.376000000000001,1.674708821331323e-16
1.380000000000001,1.882358622531154e-16
1.384000000000001,2.115472437970528e-16
1.388000000000001,2.377172909797166e-16
1.392000000000001,2.670965608549062e-16
1.396000000000001,3.000785991513826e-16
1.400000000000001,3.371052119573356e-16
1.404000000000001,3.786723838694617e-16
1.408000000000001,4.2533692188236e-16
1.412000000000001,4.777239140154943e-16
1.416000000000001,5.365351025886789e-16
1.420000000000001,6.025582843090714e-16
1.424000000000001,6.766778630871726e-16
1.428000000000001,7.598866969405452e-16
1.432000000000001,8.532993976787186e-16
1.436000000000001,9.581672615232703e-16
1.440000000000001,1.07589503066404e-15
1.444000000000001,1.208059710278449e-15
1.448000000000001,1.35643169307456e-15
1.452000000000001,1.522998474328648e-15
1.456000000000001,1.709991275088567e-15
1.460000000000001,1.919914930170183e-15
1.464000000000001,2.155581441307181e-15
1.468000000000001,2.420147644910543e-15
1.472000000000001,2.717157499010709e-15
1.476000000000001,3.050589555830991e-15
1.480000000000001,3.424910255904159e-15
1.484000000000001,3.8451337576258e-15
1.488000000000001,4.316889103682476e-15
1.492000000000001,4.84649562407285e-15
1.496000000000001,5.441047585771879e-15
1.500000000000001,6.108509222950368e-15
1.504000000000001,6.857821420713332e-15
1.508000000000001,7.699021481423693e-15
1.512000000000001,8.64337757792347e-15
1.516000000000001,9.703539694701241e-15
1.520000000000001,1.089370907891617e-14
1.524000000000001,1.222982847113497e-14
1.528000000000001,1.372979566399025e-14
1.532000000000001,1.541370324945378e-14
1.536000000000001,1.73041077662245e-14
1.540000000000001,1.942633185255615e-14
1.544000000000001,2.180880345196802e-14
1.548000000000001,2.448343661562017e-14
1.552000000000001,2.748605900233576e-14
1.556000000000001,3.085689180278407e-14
1.560000000000001,3.464108851657957e-14
1.564000000000001,3.888933979940695e-14
1.568000000000001,4.365855248231284e-14
1.572000000000001,4.901261185886929e-14
1.576000000000001,5.502323745131546e-14
1.580000000000001,6.177094371896698e-14
1.584000000000001,6.934611857792418e-14
1.588000000000001,7.785023417923211e-14
1.592000000000001,8.739720616429385e-14
1.596000000000001,9.811491960524639e-14
1.600000000000001,1.101469420708109e-13
1.604000000000001,1.236544467647394e-13
1.608000000000001,1.388183714979815e-13
1.612000000000001,1.558418424147671e-13
1.616000000000001,1.749528949392729e-13
1.620000000000001,1.964075283909203e-13
1.624000000000001,2.20493135185958e-13
1.628000000000001,2.475323505606962e-13
1.632000000000001,2.778873743848044e-13
1.636000000000001,3.119648229568905e-13
1.640000000000001,3.502211757738783e-13
1.644000000000001,3.931688902355963e-13
1.648000000000001,4.413832661932087e-13
1.652000000000001,4.955101522945412e-13
1.656000000000001,5.562745973555377e-13
1.660000000000001,6.24490562646031e-13
1.664000000000001,7.010718251893245e-13
1.668000000000001,7.870442181291645e-13
1.672000000000001,8.835593721281466e-13
1.676000000000001,9.919101418684455e-13
1.680000000000001,1.113547924298331e-12
1.684000000000001,1.250102100608513e-12
1.688000000000001,1.403401862370448e-12
1.692000000000001,1.575500714205524e-12
1.696000000000001,1.768703981206981e-12
1.700000000000001,1.985599689586297e-12
1.704000000000001,2.229093234201214e-12
1.708000000000001,2.502446297349187e-12
1.712000000000001,2.809320540157351e-12
1.716000000000001,3.153826651830623e-12
1.720000000000001,3.540579413789953e-12
1.724000000000001,3.974759516304437e-12
1.728000000000001,4.462182955672966e-12
1.732000000000001,5.009378941555152e-12
1.736000000000001,5.623677358047974e-12
1.740000000000001,6.313306950080197e-12
1.744000000000001,7.087505550365988e-12
1.748000000000001,7.956643823447031e-12
1.752000000000001,8.932364184418321e-12
1.756000000000001,1.002773675320308e-11
1.760000000000001,1.125743443343977e-11
1.764000000000001,1.263792946122486e-11
1.768000000000001,1.418771405655119e-11
1.772000000000001,1.592754813314638e-11
1.776000000000001,1.788073738487238e-11
1.780000000000001,2.007344547375162e-11
1.784000000000001,2.253504450148929e-11
1.788000000000001,2.529850845918199e-11
1.792000000000001,2.840085492561083e-11
1.796000000000001,3.188364093082413e-11
1.800000000000001,3.579351962727805e-11
1.804000000000001,4.018286522534298e-11
1.808000000000001,4.51104745644064e-11
1.812000000000001,5.064235471736806e-11
1.816000000000001,5.685260717876702e-11
1.820000000000001,6.382442048055443e-11
1.824000000000001,7.165118453195162e-11
1.828000000000001,8.043774161037222e-11
1.832000000000001,9.030179076087127e-11
1.836000000000001,1.013754644165542e-10
1.840000000000001,1.138070983593315e-10
1.844000000000001,1.277632187302709e-10
1.848000000000001,1.434307727062553e-10
1.852000000000001,1.610196327236526e-10
1.856000000000001,1.807654077939536e-10
1.860000000000001,2.029325995699569e-10
1.864000000000001,2.278181454391176e-10
1.868000000000001,2.557553961050546e-10
1.872000000000001,2.871185809383273e-10
1.876000000000001,3.22327820911444e-10
1.880000000000001,3.618547562681272e-10
1.884000000000001,4.0622886431148e-10
1.888000000000001,4.560445519400484e-10
1.892000000000001,5.119691179388199e-10
1.896000000000001,5.747516916828638e-10
1.900000000000001,6.452332679907272e-10
1.904000000000001,7.243579725479738e-10
1.908000000000001,8.131857088052441e-10
1.912000000000001,9.129063557604879e-10
1.916000000000001,1.024855706809705e-09
1.920000000000001,1.150533363172737e-09
1.924000000000001,1.291622821582919e-09
1.928000000000001,1.450014025322244e-09
1.932000000000001,1.62782868068123e-09
1.936000000000001,1.827448677966374e-09
1.940000000000002,2.051547997764684e-09
1.944000000000002,2.303128529861033e-09
1.948000000000002,2.585560284615327e-09
1.952000000000002,2.902626535445263e-09
1.956000000000002,3.258574497114127e-09
1.960000000000002,3.658172218677298e-09
1.964000000000002,4.106772453188601e-09
1.968000000000002,4.610384359723945e-09
1.972000000000002,5.175753998196049e-09
1.976000000000002,5.81045469521709e-09
1.980000000000002,6.522988491491812e-09
1.984000000000002,7.322900029664953e-09
1.988000000000002,8.220904408191021e-09
1.992000000000002,9.229030713874449e-09
1.996000000000002,1.036078315574897e-08
2.000000000000001,1.163132195874205e-08
2.004000000000001,1.30576664402592e-08
2.008000000000001,1.465892298996993e-08
2.012000000000001,1.645654100666692e-08
2.016000000000001,1.847460022056192e-08
2.020000000000001,2.074013324980352e-08
2.024000000000001,2.328348771197416e-08
2.028000000000001,2.613873274117982e-08
2.032000000000001,2.934411535617165e-08
2.036000000000001,3.294257279271265e-08
2.040000000000001,3.698230766306285e-08
2.044000000000001,4.151743364704876e-08
2.048000000000001,4.660870036397576e-08
2.052000000000001,5.23243071353023e-08
2.056000000000001,5.874081653871296e-08
2.060000000000001,6.59441799909719e-08
2.064000000000001,7.403088909760193e-08
2.068000000000001,8.310926819212748e-08
2.072000000000001,9.330092537889896e-08
2.076000000000001,1.04742381516736e-07
2.080000000000001,1.175868989641991e-07
2.084000000000001,1.320065345831818e-07
2.088000000000001,1.481944445015334e-07
2.092000000000001,1.663674715078268e-07
2.096000000000001,1.867690497373336e-07
2.100000000000001,2.096724655585145e-07
2.104000000000001,2.353845183407465e-07
2.108000000000001,2.642496301405716e-07
2.112000000000001,2.966544593571721e-07
2.116000000000001,3.330330801586127e-07
2.120000000000001,3.73872797059112e-07
2.124000000000001,4.19720672535658e-07
2.128000000000001,4.711908551237057e-07
2.132000000000001,5.289728061543938e-07
2.136000000000001,5.93840535333353e-07
2.140000000000001,6.666629688749252e-07
2.144000000000001,7.484155890766639e-07
2.148000000000001,8.401935012503121e-07
2.152000000000001,9.432261030454374e-07
2.156000000000001,1.058893552666508e-06
2.160000000000001,1.188745256581034e-06
2.164000000000001,1.334520624368114e-06
2.168000000000001,1.498172368726019e-06
2.172000000000001,1.681892662750609e-06
2.176000000000001,1.888142504870619e-06
2.180000000000001,2.119684684793506e-06
2.184000000000001,2.379620792052443e-06
2.188000000000001,2.99353840000011e-06
2.192000000000002,3.282345600000102e-06
2.196000000000002,3.571152800000121e-06
2.200000000000002,3.859960000000113e-06
2.204000000000002,4.148767200000105e-06
2.208000000000002,4.437574400000124e-06
2.212000000000002,4.726381600000116e-06
2.216000000000002,5.015188800000107e-06
2.220000000000002,5.303996000000126e-06
2.224000000000002,5.592803200000118e-06
2.228000000000002,5.88161040000011e-06
2.232000000000002,6.170417600000102e-06
2.236000000000002,6.459224800000121e-06
2.240000000000002,6.748032000000113e-06
2.244000000000002,7.036839200000105e-06
2.248000000000002,7.325646400000124e-06
2.252000000000002,7.614453600000116e-06
2.256000000000002,7.903260800000108e-06
2.260000000000002,8.192068000000127e-06
2.264000000000002,8.480875200000119e-06
2.268000000000002,8.769682400000111e-06
2.272000000000002,9.05848960000013e-06
2.276000000000002,9.347296800000122e-06
2.280000000000002,9.636104000000114e-06
2.284000000000002,9.924911200000133e-06
2.288000000000002,1.021371840000012e-05
2.292000000000002,1.050252560000012e-05
2.296000000000002,1.079133280000011e-05
2.300000000000002,1.108014000000013e-05
2.304000000000002,1.136894720000012e-05
2.308000000000002,1.165775440000011e-05
2.312000000000002,1.194656160000013e-05
2.316000000000002,1.223536880000012e-05
2.320000000000002,1.252417600000011e-05
2.324000000000002,1.281298320000013e-05
2.328000000000002,1.310179040000012e-05
2.332000000000002,1.339059760000012e-05
2.336000000000002,1.367940480000014e-05
2.340000000000002,1.396821200000013e-05
2.344000000000002,1.425701920000012e-05
2.348000000000002,1.454582640000011e-05
2.352000000000002,1.483463360000013e-05
2.356000000000002,1.512344080000012e-05
2.360000000000002,1.541224800000011e-05
2.364000000000002,1.570105520000013e-05
2.368000000000002,1.598986240000013e-05
2.372000000000002,1.627866960000012e-05
2.376000000000002,1.656747680000014e-05
2.380000000000002,1.685628400000013e-05
2.384000000000002,1.714509120000012e-05
2.388000000000002,1.743389840000014e-05
2.392000000000002,1.772270560000013e-05
2.396000000000002,1.801151280000012e-05
2.400000000000002,1.830032000000011e-05
2.404000000000002,1.858912720000013e-05
2.408000000000002,1.887793440000013e-05
2.412000000000002,1.916674160000012e-05
2.416000000000002,1.945554880000014e-05
2.420000000000002,1.974435600000013e-05
2.424000000000002,2.003316320000012e-05
2.428000000000002,2.032197040000014e-05
2.432000000000002,2.061077760000013e-05
2.436000000000002,2.089958480000012e-05
2.440000000000002,2.118839200000014e-05
2.444000000000002,2.147719920000013e-05
2.448000000000002,2.176600640000013e-05
2.452000000000002,2.205481360000015e-05
2.456000000000002,2.234362080000014e-05
2.460000000000002,2.263242800000013e-05
2.464000000000002,2.292123520000012e-05
2.468000000000002,2.321004240000014e-05
2.472000000000002,2.349884960000013e-05
2.476000000000002,2.378765680000012e-05
2.480000000000002,2.407646400000014e-05
2.484000000000002,2.436527120000013e-05
2.488000000000002,2.465407840000013e-05
2.492000000000002,2.494288560000015e-05
2.496000000000002,2.523169280000014e-05
2.500000000000002,2.552050000000013e-05
2.504000000000002,2.580930720000015e-05
2.508000000000002,2.609811440000014e-05
2.512000000000002,2.638692160000013e-05
2.516000000000002,2.667572880000012e-05
2.520000000000002,2.696453600000014e-05
2.524000000000002,2.725334320000014e-05
2.528000000000002,2.754215040000013e-05
2.532000000000002,2.783095760000015e-05
2.536000000000002,2.811976480000014e-05
2.540000000000002,2.840857200000013e-05
2.544000000000002,2.869737920000015e-05
2.548000000000002,2.898618640000014e-05
2.552000000000002,2.927499360000013e-05
2.556000000000002,2.956380080000015e-05
2.560000000000002,2.985260800000014e-05
2.564000000000002,3.014141520000014e-05
2.568000000000002,3.043022240000013e-05
2.572000000000002,3.071902960000015e-05
2.576000000000002,3.100783680000014e-05
2.580000000000002,3.129664400000013e-05
2.584000000000002,3.158545120000015e-05
2.588000000000002,3.187425840000014e-05
2.592000000000002,3.216306560000013e-05
2.596000000000002,3.245187280000015e-05
2.600000000000002,3.274068000000014e-05
2.604000000000002,3.302948720000014e-05
2.608000000000002,3.331829440000015e-05
2.612000000000002,3.360710160000015e-05
2.616000000000002,3.389590880000014e-05
2.620000000000002,3.418471600000016e-05
2.624000000000002,3.447352320000015e-05
2.628000000000002,3.476233040000014e-05
2.632000000000002,3.505113760000013e-05
2.636000000000002,3.533994480000015e-05
2.640000000000002,3.562875200000014e-05
2.644000000000002,3.591755920000014e-05
2.648000000000002,3.620636640000016e-05
2.652000000000002,3.649517360000015e-05
2.656000000000002,3.678398080000014e-05
2.660000000000002,3.707278800000016e-05
2.664000000000002,3.736159520000015e-05
2.668000000000002,3.765040240000014e-05
2.672000000000002,3.793920960000016e-05
2.676000000000002,3.822801680000015e-05
2.680000000000002,3.851682400000014e-05
2.684000000000002,3.880563120000014e-05
2.688000000000002,3.909443840000016e-05
2.692000000000002,3.938324560000015e-05
2.696000000000002,3.967205280000014e-05
2.700000000000002,3.996086000000016e-05
2.704000000000002,4.024966720000015e-05
2.708000000000002,4.053847440000014e-05
2.712000000000002,4.082728160000016e-05
2.716000000000002,4.111608880000015e-05
2.720000000000002,4.140489600000015e-05
2.724000000000002,4.169370320000016e-05
2.728000000000002,4.198251040000016e-05
2.732000000000002,4.227131760000015e-05
2.736000000000002,4.256012480000014e-05
2.740000000000002,4.284893200000016e-05
2.744000000000002,4.313773920000015e-05
2.748000000000002,4.342654640000014e-05
2.752000000000002,4.371535360000016e-05
2.756000000000002,4.400416080000015e-05
2.760000000000002,4.429296800000015e-05
2.764000000000002,4.458177520000016e-05
2.768000000000002,4.487058240000016e-05
2.772000000000002,4.515938960000015e-05
2.776000000000002,4.544819680000017e-05
2.780000000000002,4.573700400000016e-05
2.784000000000002,4.602581120000015e-05
2.788000000000002,4.631461840000017e-05
2.792000000000002,4.660342560000016e-05
2.796000000000002,4.689223280000015e-05
2.800000000000002,4.718104000000015e-05
2.804000000000002,4.746984720000017e-05
2.808000000000002,4.775865440000016e-05
2.812000000000002,4.804746160000015e-05
2.816000000000002,4.833626880000017e-05
2.820000000000002,4.862507600000016e-05
2.824000000000002,4.891388320000015e-05
